trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
876,False,"{'a': 0.0035, 'e': 0.04677062238395898}",25,11,22.537455189405318,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.0035, 'e': 0.04660721134175438}",30,20,19.31116549484021,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.0035, 'e': 0.04644437123847156}",20,8,19.35812758682336,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.0035, 'e': 0.04628210007931721}",25,8,26.92940922527104,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.0035, 'e': 0.04612039587646758}",25,0,28.942162109616856,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
881,False,"{'a': 0.0035, 'e': 0.045959256649044204}",25,5,24.144380180335276,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.0035, 'e': 0.04579868042308951}",35,24,24.741954336382527,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
883,False,"{'a': 0.0035, 'e': 0.0456386652315427}",20,13,12.045731452497433,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 0.0035, 'e': 0.04547920911421571}",25,17,15.845027125880488,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
885,False,"{'a': 0.0035, 'e': 0.04532031011776911}",20,10,19.761930601358763,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
886,False,"{'a': 0.0035, 'e': 0.045161966295688166}",20,2,26.51487862274543,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
887,False,"{'a': 0.0035, 'e': 0.045004175708259125}",20,10,18.02927397805123,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.0035, 'e': 0.044846936422545274}",25,18,-0.12742385428281922,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
889,False,"{'a': 0.0035, 'e': 0.04469024651236344}",20,14,11.955110451776923,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.0035, 'e': 0.04453410405826025}",20,6,26.35267394661369,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.0035, 'e': 0.04437850714748865}",20,6,-24.79740936479056,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
892,False,"{'a': 0.0035, 'e': 0.0442234538739846}",30,8,23.95402599592593,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
893,False,"{'a': 0.0035, 'e': 0.04406894233834353}",20,13,13.821862884358415,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.0035, 'e': 0.04391497064779717}",25,17,12.150689316013873,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
895,False,"{'a': 0.0035, 'e': 0.04376153691619043}",25,12,10.598470695488604,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
896,False,"{'a': 0.0035, 'e': 0.04360863926395815}",25,18,-9.403845884539184,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
897,False,"{'a': 0.0035, 'e': 0.04345627581810221}",30,18,20.808406547324697,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.0035, 'e': 0.04330444471216846}",25,11,14.040374217811905,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.0035, 'e': 0.043153144086223956}",35,24,19.745775117826476,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
900,False,"{'a': 0.0035, 'e': 0.04300237208683416}",20,13,16.172754547171213,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 0.0035, 'e': 0.04285212686704019}",20,13,12.870493740458375,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.0035, 'e': 0.042702406586336186}",25,17,14.685392897905293,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
903,False,"{'a': 0.0035, 'e': 0.04255320941064689}",25,18,12.487752413024266,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
904,False,"{'a': 0.0035, 'e': 0.04240453351230501}",30,16,23.268302623315304,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
905,False,"{'a': 0.0035, 'e': 0.042256377070028925}",30,18,22.147935030740257,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
906,False,"{'a': 0.0035, 'e': 0.04210873826890038}",20,9,16.106182140773733,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,False,"{'a': 0.0035, 'e': 0.041961615300342196}",25,9,29.355862913680514,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
908,False,"{'a': 0.0035, 'e': 0.041815006362096195}",25,18,12.605284123456908,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
909,False,"{'a': 0.0035, 'e': 0.04166890965820104}",20,6,24.1325966159361,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.0035, 'e': 0.041523323398970254}",20,0,30.82733645601692,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
911,False,"{'a': 0.0035, 'e': 0.04137824580097038}",20,3,28.57941086539284,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
912,False,"{'a': 0.0035, 'e': 0.04123367508699901}",20,4,25.70036212368316,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
913,False,"{'a': 0.0035, 'e': 0.04108960948606308}",25,5,31.205930591172145,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
914,False,"{'a': 0.0035, 'e': 0.04094604723335721}",25,7,31.024547979590295,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.0035, 'e': 0.04080298657024196}",20,6,12.86766682196357,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
916,False,"{'a': 0.0035, 'e': 0.04066042574422247}",25,11,25.01621223736863,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
917,False,"{'a': 0.0035, 'e': 0.040518363008926805}",25,9,23.467570701600525,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
918,False,"{'a': 0.0035, 'e': 0.04037679662408468}",20,6,26.110870148997865,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
919,False,"{'a': 0.0035, 'e': 0.04023572485550614}",20,4,16.0298127816237,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
920,False,"{'a': 0.0035, 'e': 0.04009514597506023}",20,14,10.1532518628709,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
921,False,"{'a': 0.0035, 'e': 0.039955058260653896}",20,14,10.58102228697243,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
922,False,"{'a': 0.0035, 'e': 0.039815459996210924}",25,7,33.34329215827714,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
923,False,"{'a': 0.0035, 'e': 0.0396763494716508}",30,15,31.87258363449537,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.0035, 'e': 0.03953772498286785}",20,11,16.777825611052172,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
925,False,"{'a': 0.0035, 'e': 0.03939958483171039}",25,12,25.741145791396452,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,False,"{'a': 0.0035, 'e': 0.0392619273259598}",25,1,31.10939462121596,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
927,False,"{'a': 0.0035, 'e': 0.03912475077930995}",25,15,19.598705757346387,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
928,False,"{'a': 0.0035, 'e': 0.038988053511346404}",25,12,18.732258074232433,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
929,False,"{'a': 0.0035, 'e': 0.03885183384752591}",25,6,28.332866829307044,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.0035, 'e': 0.03871609011915592}",25,11,24.071389679259596,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
931,False,"{'a': 0.0035, 'e': 0.03858082066337404}",20,14,15.210258502191074,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
932,False,"{'a': 0.0035, 'e': 0.03844602382312773}",20,2,17.02076646557128,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
933,False,"{'a': 0.0035, 'e': 0.03831169794715405}",20,11,15.764186378513088,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
934,False,"{'a': 0.0035, 'e': 0.03817784138995931}",25,18,10.575276264852706,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
935,False,"{'a': 0.0035, 'e': 0.03804445251179901}",30,10,34.12844510399113,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
936,False,"{'a': 0.0035, 'e': 0.03791152967865775}",20,4,-13.377476041716779,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
937,False,"{'a': 0.0035, 'e': 0.037779071262229125}",20,11,1.5145754529663373,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
938,False,"{'a': 0.0035, 'e': 0.037647075639895916}",20,5,21.59065475466793,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
939,False,"{'a': 0.0035, 'e': 0.03751554119471008}",25,14,6.726372147040514,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
940,False,"{'a': 0.0035, 'e': 0.037384466315373004}",25,15,18.8058986901811,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
941,False,"{'a': 0.0035, 'e': 0.03725384939621581}",30,16,19.67387146591448,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
942,False,"{'a': 0.0035, 'e': 0.037123688837179585}",30,12,21.248571443218488,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
943,False,"{'a': 0.0035, 'e': 0.036993983043795836}",20,4,25.290755154502744,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
944,False,"{'a': 0.0035, 'e': 0.03686473042716701}",20,16,7.748590051854393,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
945,False,"{'a': 0.0035, 'e': 0.0367359294039469}",20,14,12.647322089771418,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
946,False,"{'a': 0.0035, 'e': 0.036607578396321394}",20,0,29.310487308435537,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
947,False,"{'a': 0.0035, 'e': 0.036479675831989036}",25,15,18.311390831882687,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
948,False,"{'a': 0.0035, 'e': 0.03635222014414178}",20,11,6.973350702526554,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
949,False,"{'a': 0.0035, 'e': 0.03622520977144591}",30,24,8.388827061054316,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
950,False,"{'a': 0.0035, 'e': 0.036098643158022733}",20,2,14.821953329543458,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
951,False,"{'a': 0.0035, 'e': 0.035972518753429654}",20,3,32.19007982090998,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
952,False,"{'a': 0.0035, 'e': 0.03584683501264116}",30,9,33.64165088462467,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
953,False,"{'a': 0.0035, 'e': 0.035721590396029845}",25,13,19.488716546675136,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
954,False,"{'a': 0.0035, 'e': 0.03559678336934757}",20,4,25.968670240457286,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
955,False,"{'a': 0.0035, 'e': 0.03547241240370673}",20,10,5.315624749588297,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
956,False,"{'a': 0.0035, 'e': 0.035348475975561414}",25,20,9.570268748279293,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
957,False,"{'a': 0.0035, 'e': 0.035224972566688856}",30,18,20.745098761728677,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
958,False,"{'a': 0.0035, 'e': 0.03510190066417073}",30,19,22.515493120623447,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
959,False,"{'a': 0.0035, 'e': 0.034979258760374686}",25,10,24.72371181243586,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
960,False,"{'a': 0.0035, 'e': 0.03485704535293589}",20,13,8.669492287396935,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
961,False,"{'a': 0.0035, 'e': 0.03473525894473856}",25,7,29.6195566917556,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
962,False,"{'a': 0.0035, 'e': 0.03461389804389767}",20,11,16.07551065394074,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
963,False,"{'a': 0.0035, 'e': 0.03449296116374068}",25,19,9.540303553421074,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
964,False,"{'a': 0.0035, 'e': 0.034372446822789275}",20,11,13.90271286062936,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
965,False,"{'a': 0.0035, 'e': 0.0342523535447413}",20,0,27.81179335786984,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
966,False,"{'a': 0.0035, 'e': 0.03413267985845258}",25,0,37.40915540380255,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
967,False,"{'a': 0.0035, 'e': 0.03401342429791895}",35,24,17.622795659464742,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
968,False,"{'a': 0.0035, 'e': 0.03389458540225832}",30,21,16.674706764712308,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
969,False,"{'a': 0.0035, 'e': 0.03377616171569273}",20,0,10.105914522203753,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
970,False,"{'a': 0.0035, 'e': 0.03365815178753053}",25,20,11.902194402964355,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
971,False,"{'a': 0.0035, 'e': 0.033540554172148636}",30,11,30.670773933263014,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
972,False,"{'a': 0.0035, 'e': 0.03342336742897478}",20,4,24.206981542915013,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
973,False,"{'a': 0.0035, 'e': 0.03330659012246989}",25,7,27.07256104611322,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
974,False,"{'a': 0.0035, 'e': 0.03319022082211052}",25,14,19.241930524271766,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
975,False,"{'a': 0.0035, 'e': 0.03307425810237125}",30,23,11.822890547697995,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
976,False,"{'a': 0.0035, 'e': 0.03295870054270735}",20,14,12.400035277501985,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
977,False,"{'a': 0.0035, 'e': 0.03284354672753726}",20,0,27.650115911381093,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
978,False,"{'a': 0.0035, 'e': 0.03272879524622528}",25,13,20.920073448867598,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
979,False,"{'a': 0.0035, 'e': 0.03261444469306436}",20,9,21.835809304180067,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
980,False,"{'a': 0.0035, 'e': 0.03250049366725878}",20,16,7.32138154990532,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
981,False,"{'a': 0.0035, 'e': 0.03238694077290704}",25,16,16.955139908304645,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
982,False,"{'a': 0.0035, 'e': 0.03227378461898478}",30,22,16.088421319829806,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
983,False,"{'a': 0.0035, 'e': 0.032161023819327686}",30,22,14.474861117235827,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
984,False,"{'a': 0.0035, 'e': 0.03204865699261457}",20,0,26.562437061465594,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
985,False,"{'a': 0.0035, 'e': 0.03193668276235039}",25,17,13.027961849559857,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
986,False,"{'a': 0.0035, 'e': 0.03182509975684941}",20,15,7.251749641078167,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
987,False,"{'a': 0.0035, 'e': 0.03171390660921845}",20,13,13.74514208837907,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
988,False,"{'a': 0.0035, 'e': 0.031603101957340035}",20,8,17.991933962917063,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
989,False,"{'a': 0.0035, 'e': 0.031492684443855785}",25,9,28.069912271347164,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
990,False,"{'a': 0.0035, 'e': 0.03138265271614982}",20,14,10.790013471159716,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
991,False,"{'a': 0.0035, 'e': 0.03127300542633206}",30,20,18.771136670657654,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
992,False,"{'a': 0.0035, 'e': 0.031163741231221842}",25,2,41.48914929424447,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
993,False,"{'a': 0.0035, 'e': 0.03105485879233143}",25,17,14.629593184778551,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
994,False,"{'a': 0.0035, 'e': 0.030946356775849556}",20,15,8.178798816440487,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
995,False,"{'a': 0.0035, 'e': 0.030838233852625192}",20,0,26.584094770127695,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
996,False,"{'a': 0.0035, 'e': 0.030730488698151162}",20,6,26.193491201015483,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
997,False,"{'a': 0.0035, 'e': 0.03062311999254796}",25,10,21.240547029080634,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
998,False,"{'a': 0.0035, 'e': 0.030516126420547632}",20,14,11.681802018144612,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
999,False,"{'a': 0.0035, 'e': 0.030409506671477564}",25,16,17.862676025231522,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1000,False,"{'a': 0.0035, 'e': 0.030303259439244487}",20,11,16.333909821097503,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1001,False,"{'a': 0.0035, 'e': 0.0301973834223185}",20,14,10.116509045128188,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1002,False,"{'a': 0.0035, 'e': 0.03009187732371705}",20,12,14.085760570848498,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1003,False,"{'a': 0.0035, 'e': 0.029986739850989135}",25,9,24.600876563928722,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1004,False,"{'a': 0.0035, 'e': 0.029881969716199382}",20,6,27.61488010307499,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1005,False,"{'a': 0.0035, 'e': 0.02977756563591232}",25,17,16.476061786922735,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1006,False,"{'a': 0.0035, 'e': 0.029673526331176692}",30,23,16.37353988749166,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1007,False,"{'a': 0.0035, 'e': 0.02956985052750969}",25,8,26.789344888444653,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1008,False,"{'a': 0.0035, 'e': 0.029466536954881415}",20,16,8.13486325669665,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1009,False,"{'a': 0.0035, 'e': 0.029363584347699333}",30,18,23.43024225386575,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1010,False,"{'a': 0.0035, 'e': 0.02926099144479271}",20,12,6.826936784492033,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1011,False,"{'a': 0.0035, 'e': 0.02915875698939719}",25,4,29.674466102216662,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1012,False,"{'a': 0.0035, 'e': 0.029056879729139437}",20,10,20.429247736293945,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1013,False,"{'a': 0.0035, 'e': 0.028955358416021718}",30,24,8.52133462729029,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1014,False,"{'a': 0.0035, 'e': 0.028854191806406696}",25,19,12.571134925729062,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1015,False,"{'a': 0.0035, 'e': 0.028753378661002135}",20,11,5.388946199448592,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1016,False,"{'a': 0.0035, 'e': 0.028652917744845723}",30,18,22.280300041146106,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1017,False,"{'a': 0.0035, 'e': 0.02855280782729001}",25,17,15.794398660959114,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1018,False,"{'a': 0.0035, 'e': 0.02845304768198724}",25,13,22.123992769417114,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1019,False,"{'a': 0.0035, 'e': 0.028353636086874374}",25,0,23.361124397562197,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1020,False,"{'a': 0.0035, 'e': 0.028254571824158154}",20,13,15.312688834729743,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1021,False,"{'a': 0.0035, 'e': 0.028155853680300096}",25,3,32.18598221456856,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1022,False,"{'a': 0.0035, 'e': 0.028057480446001728}",30,24,11.327947085272333,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1023,False,"{'a': 0.0035, 'e': 0.027959450916189687}",20,7,24.049180458134302,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1024,False,"{'a': 0.0035, 'e': 0.027861763890000998}",25,18,12.406962942670821,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1025,False,"{'a': 0.0035, 'e': 0.02776441817076839}",25,1,40.553261532821985,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1026,False,"{'a': 0.0035, 'e': 0.027667412566005578}",25,7,28.88073567686715,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1027,False,"{'a': 0.0035, 'e': 0.02757074588739267}",25,1,38.20524302958669,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1028,False,"{'a': 0.0035, 'e': 0.027474416950761672}",25,19,12.284601314182524,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1029,False,"{'a': 0.0035, 'e': 0.027378424576081896}",20,12,14.522838550954642,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1030,False,"{'a': 0.0035, 'e': 0.02728276758744554}",20,0,-10.636012295284642,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1031,False,"{'a': 0.0035, 'e': 0.027187444813053317}",20,8,19.57517348359177,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1032,False,"{'a': 0.0035, 'e': 0.027092455085200026}",20,8,22.917633434602255,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1033,False,"{'a': 0.0035, 'e': 0.02699779724026034}",20,14,12.12877434379726,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1034,False,"{'a': 0.0035, 'e': 0.026903470118674458}",20,10,17.108372119266434,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1035,False,"{'a': 0.0035, 'e': 0.02680947256493395}",35,20,25.543359172441072,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1036,False,"{'a': 0.0035, 'e': 0.026715803427567637}",20,2,26.969981408073995,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1037,False,"{'a': 0.0035, 'e': 0.026622461559127397}",30,24,11.955812161242168,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1038,False,"{'a': 0.0035, 'e': 0.02652944581617416}",25,20,7.934043777041406,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1039,False,"{'a': 0.0035, 'e': 0.026436755059263944}",20,9,19.533666414863095,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1040,False,"{'a': 0.0035, 'e': 0.02634438815293379}",20,9,17.197494248010134,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1041,False,"{'a': 0.0035, 'e': 0.02625234396568796}",25,9,31.048545602082225,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1042,False,"{'a': 0.0035, 'e': 0.026160621369984004}",20,12,15.459469723006391,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1043,False,"{'a': 0.0035, 'e': 0.02606921924221896}",20,6,22.129297041041664,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1044,False,"{'a': 0.0035, 'e': 0.025978136462715646}",30,24,12.801433985274828,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1045,False,"{'a': 0.0035, 'e': 0.025887371915708866}",20,12,14.789146704239434,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1046,False,"{'a': 0.0035, 'e': 0.025796924489331765}",20,12,12.628700125407473,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1047,False,"{'a': 0.0035, 'e': 0.025706793075602266}",30,20,16.72733220109253,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1048,False,"{'a': 0.0035, 'e': 0.025616976570409414}",30,8,17.004410369168184,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1049,False,"{'a': 0.0035, 'e': 0.025527473873499885}",25,10,2.8325358740036055,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
1050,False,"{'a': 0.0035, 'e': 0.02543828388846454}",20,14,13.833794487908703,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1051,False,"{'a': 0.0035, 'e': 0.02534940552272493}",30,15,30.176272561390448,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1052,False,"{'a': 0.0035, 'e': 0.02526083768751999}",20,12,14.250604523851152,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1053,False,"{'a': 0.0035, 'e': 0.025172579297892607}",20,7,-1.627948472201376,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1054,False,"{'a': 0.0035, 'e': 0.025084629272676403}",20,0,30.029429438179836,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1055,False,"{'a': 0.0035, 'e': 0.024996986534482492}",20,10,18.271262668127,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1056,False,"{'a': 0.0035, 'e': 0.024909650009686216}",25,11,22.787288909650712,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1057,False,"{'a': 0.0035, 'e': 0.02482261862841405}",25,14,23.03364591419237,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
